Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-April-2018,23.25,23.30,22.75,22.85,22.999466364613509533,3820961,3297,87880064.00,977699,25.59,0.55,-0.40
10-April-2018,23.85,24.10,22.80,23.25,23.336359853315441127,5582319,4880,130271005.00,1228692,22.01,1.30,-0.60
9-April-2018,24.55,24.90,23.70,23.80,24.137936275342847890,6237460,5744,150559412.00,1234288,19.79,1.20,-0.75
6-April-2018,23.80,25.20,23.55,24.35,24.351677410334549970,14998447,15324,365237343.00,1947978,12.99,1.65,0.55
5-April-2018,22.50,24.15,21.70,23.35,23.157489343935676956,18279732,16627,423312699.00,2203862,12.06,2.45,0.85
4-April-2018,22.70,23.40,21.70,22.35,22.504068130805390898,9424107,8196,212080746.00,1409140,14.95,1.70,-0.35
3-April-2018,22.10,22.90,22.10,22.65,22.528498839600614568,5691144,4244,128212931.00,758512,13.33,0.80,0.55
2-April-2018,22.00,22.80,21.90,22.55,22.436575302290489910,4466730,3949,100218124.00,763076,17.08,0.90,0.55
28-March-2018,23.25,23.35,21.40,21.75,22.311883728842144441,8253672,7317,184154970.00,2559343,31.01,1.95,-1.50
27-March-2018,23.70,24.15,23.25,23.75,23.721178824726949126,5546677,4482,131573717.00,1136522,20.49,0.90,0.05
26-March-2018,22.80,23.80,22.65,23.35,23.173532863259041202,6656111,5667,154245607.00,1103463,16.58,1.15,0.55
23-March-2018,22.95,23.45,22.00,22.75,22.715420819526544750,10009267,9512,227364712.00,1284604,12.83,1.45,-0.20
22-March-2018,25.50,26.25,23.55,23.85,24.835849096581230649,12318263,12985,305934521.00,2104467,17.08,2.70,-1.65
21-March-2018,23.00,25.95,23.00,25.20,24.630040753436699536,14475589,14739,356534347.00,2378046,16.43,2.95,2.20
20-March-2018,23.00,23.50,22.50,23.15,23.044573045693976929,4523025,4470,104231180.00,875477,19.36,1.00,0.15
19-March-2018,23.45,24.00,22.80,23.05,23.195035663599291390,5898311,4805,136811534.00,933980,15.83,1.20,-0.40
16-March-2018,23.75,24.35,22.85,23.45,23.612920741153224981,6917436,6336,163340868.00,1119229,16.18,1.50,-0.30
15-March-2018,23.70,24.30,23.40,23.60,23.802347124166042696,5355490,4453,127473232.00,1283233,23.96,0.90,-0.10
14-March-2018,23.10,24.40,22.70,23.85,23.659960520389612968,8612547,7864,203772522.00,1002732,11.64,1.70,0.75
13-March-2018,22.40,23.60,22.25,23.40,23.102797106274147532,9338687,7492,215749791.00,1892710,20.27,1.35,1.00
12-March-2018,23.00,23.50,21.85,23.05,22.623648046596647767,8069250,8085,182555872.00,1234729,15.30,1.65,0.05
9-March-2018,25.00,25.00,22.35,22.70,23.690999070554048139,10614926,11891,251478202.00,2131494,20.08,2.65,-2.30
8-March-2018,25.80,26.60,24.45,25.15,25.277152332350396804,11602309,12213,293273332.00,1402301,12.09,2.15,-0.65
7-March-2018,26.30,26.75,24.50,25.20,25.707293328103740915,11570054,11412,297434772.00,1120902,9.69,2.25,-1.10
6-March-2018,27.60,28.70,25.00,26.35,27.624801849015446523,8889055,8971,245558383.00,1420380,15.98,3.70,-1.25
5-March-2018,28.00,28.50,27.20,27.75,27.790283383225117254,7275413,6000,202185789.00,1477919,20.31,1.30,-0.25
1-March-2018,28.30,29.35,27.70,27.85,28.254488863246048854,7847978,8034,221740607.00,1224982,15.61,1.65,-0.45
28-February-2018,27.85,28.85,26.50,28.30,27.995345447371170718,6163428,7441,172547296.00,666308,10.81,2.35,0.45
27-February-2018,29.95,30.05,27.75,28.05,28.619204391381975881,6983132,7184,199851682.00,1501564,21.50,2.30,-1.90
26-February-2018,28.00,30.60,27.60,29.75,29.532568243540694221,13274956,15168,392043544.00,2421779,18.24,3.00,1.75
23-February-2018,27.40,27.95,27.40,27.55,27.638491961173439728,3184109,3583,88003971.00,881437,27.68,0.55,0.15
22-February-2018,28.00,28.35,27.20,27.40,27.787457345868085663,4007525,4025,111358930.00,1181499,29.48,1.15,-0.60
21-February-2018,28.00,28.35,27.60,28.00,27.990764842550236413,3862089,3910,108102825.00,833955,21.59,0.75,0.00
20-February-2018,28.50,28.85,27.55,27.85,28.092945021808501360,4930646,5303,138516367.00,656346,13.31,1.30,-0.65
19-February-2018,28.90,29.35,27.75,28.40,28.392493250573840674,5736784,6144,162881601.00,883074,15.39,1.60,-0.50
16-February-2018,28.45,29.00,27.65,28.40,28.290490707829097002,8718630,10674,246654321.00,1010211,11.59,1.35,-0.05
15-February-2018,29.60,30.55,27.60,27.95,28.966236753719898104,8574294,9749,248365030.00,1606924,18.74,2.95,-1.65
14-February-2018,27.85,30.15,27.60,29.55,29.173037743217324538,15950601,17487,465327485.00,2835640,17.78,2.55,1.70
12-February-2018,27.10,28.00,26.85,27.10,27.413460442869723290,6310253,7061,172985871.00,950341,15.06,1.15,0.00
9-February-2018,25.25,27.95,25.20,27.00,26.680410578935603828,9842200,12035,262593937.00,1164289,11.83,2.75,1.75
8-February-2018,25.25,27.20,25.25,26.55,26.431545286951812742,8043807,10018,212610249.00,1335506,16.60,1.95,1.30
7-February-2018,25.40,26.00,24.85,25.15,25.267581046565104766,5803423,6679,146638461.00,1055023,18.18,1.15,-0.25
6-February-2018,24.45,25.45,23.75,24.60,24.640510346556934184,7601031,8951,187293283.00,1319007,17.35,1.70,0.15
5-February-2018,24.70,26.75,23.25,26.10,25.502494638695864412,9128376,11207,232796360.00,1772988,19.42,3.50,1.40
2-February-2018,28.35,28.35,24.60,26.10,26.428420096938011666,10593574,14071,279971424.00,1876504,17.71,3.75,-2.25
1-February-2018,29.60,29.90,28.40,28.65,29.000561686609308226,6505407,9315,188660457.00,1000346,15.38,1.50,-0.95
31-January-2018,30.05,31.05,28.90,29.50,29.825409955563468422,9952847,12378,296847742.00,1891184,19.00,2.15,-0.55
30-January-2018,27.90,32.40,27.50,30.10,30.543308399779024475,27684514,35646,845576649.00,3718329,13.43,4.90,2.20
29-January-2018,28.70,28.85,26.55,27.25,27.760477089633502092,9888624,12058,274512920.00,1294898,13.09,2.30,-1.45
25-January-2018,28.80,29.25,28.00,28.35,28.524605811688153433,5949631,6997,169710879.00,1204967,20.25,1.25,-0.45
24-January-2018,28.80,29.55,28.60,28.80,28.931364756206615709,5312839,6573,153707683.00,1147115,21.59,0.95,0.00
23-January-2018,28.40,31.25,28.40,29.20,29.838231886572018325,11091302,14637,330944841.00,1315515,11.86,2.85,0.80
22-January-2018,29.00,29.35,28.40,28.70,28.824236134707236293,4505801,5992,129876272.00,900398,19.98,0.95,-0.30
19-January-2018,28.70,29.90,27.75,29.45,28.830265810712417831,9751300,14498,281132571.00,1558252,15.98,2.15,0.75
18-January-2018,32.85,33.15,28.55,29.45,30.914477036661207935,12708692,17436,392882567.00,3480344,27.39,4.60,-3.40
17-January-2018,31.50,32.90,30.30,32.40,31.629656773741255743,9517104,13800,301022733.00,1944886,20.44,2.60,0.90
16-January-2018,31.55,33.00,31.00,31.25,31.976207364172365152,11233686,15596,359210673.00,1821226,16.21,2.00,-0.30
15-January-2018,31.20,32.10,30.75,31.50,31.578611127789056862,5562902,8106,175668719.00,1049398,18.86,1.35,0.30
12-January-2018,32.55,32.90,30.55,31.35,31.789571779920841675,7551701,11933,240065341.00,1815608,24.04,2.35,-1.20
11-January-2018,32.95,33.60,32.25,32.75,32.842021916550490862,5267161,8194,172984217.00,956649,18.16,1.35,-0.20
10-January-2018,33.30,34.05,32.80,33.15,33.359159370508622221,7351586,11662,245242729.00,1641166,22.32,1.25,-0.15
9-January-2018,33.90,33.95,32.40,32.75,32.982682622379626631,8181897,11442,269860912.00,1794408,21.93,1.55,-1.15
8-January-2018,34.50,34.80,33.10,33.90,34.040516739224683228,10580269,14897,360157824.00,2106346,19.91,1.70,-0.60
5-January-2018,34.70,36.15,33.50,34.05,34.917768134836503267,31275151,47900,1092058471.00,5802743,18.55,2.65,-0.65
4-January-2018,30.80,34.25,28.10,33.35,31.129880948133163096,38675580,53348,1203966201.00,5625424,14.55,6.15,2.55
3-January-2018,31.85,32.15,30.00,30.55,30.832282409476978095,17896000,25734,551774526.00,3560088,19.89,2.15,-1.30
2-January-2018,35.40,35.40,31.15,32.35,33.205707233138560286,21103536,35899,700757838.00,4859631,23.03,4.25,-3.05
1-January-2018,37.45,37.80,33.60,35.40,35.714285789862247031,30243704,46812,1080132288.00,4982172,16.47,4.20,-2.05
29-December-2017,34.05,41.77,34.05,36.22,36.779433558815351183,77076952,109983,2834846635.00,14792198,19.19,7.72,2.17
28-December-2017,30.70,33.95,29.25,30.96,32.290812650724078727,85799579,109745,2770538131.00,11155162,13.00,4.70,0.26
27-December-2017,23.46,29.95,23.46,28.74,27.386977977235617560,92772822,109570,2540767233.00,10987883,11.84,6.49,5.28
26-December-2017,16.50,23.00,16.50,21.33,19.782605571948953622,69580178,63092,1376477217.00,9239267,13.28,6.50,4.83
22-December-2017,18.40,18.80,15.70,16.31,17.248373504342647398,24191119,20751,417257456.00,4111626,17.00,3.10,-2.09
21-December-2017,18.65,19.60,17.06,17.97,18.373798589589717478,50445605,66107,926877386.00,5667545,11.23,2.54,-0.68
20-December-2017,13.06,18.51,12.93,17.27,15.833737021124818238,37097976,29790,587399596.00,6216770,16.76,5.58,4.21
19-December-2017,12.00,13.05,11.87,12.77,12.411928377581331689,7278559,5774,90340953.00,1638775,22.52,1.18,0.77
18-December-2017,12.00,12.08,11.05,11.83,11.800269400476294875,2786929,3576,32886513.00,438414,15.73,1.03,-0.17
15-December-2017,12.00,12.10,11.68,11.86,11.848906264671349728,2492102,2058,29528683.00,639914,25.68,0.42,-0.14
14-December-2017,11.40,12.10,11.01,11.92,11.687326169341924886,3462781,3164,40470651.00,830025,23.97,1.09,0.52
13-December-2017,11.70,11.70,11.13,11.26,11.399737629751302674,2615388,2210,29814737.00,510979,19.54,0.57,-0.44
12-December-2017,11.56,11.80,11.50,11.63,11.603483866762511537,1626239,1327,18870038.00,308684,18.98,0.30,0.07
11-December-2017,11.84,11.89,11.50,11.61,11.646617030616882990,3088884,2156,35975049.00,510818,16.54,0.39,-0.23
8-December-2017,11.15,12.05,11.15,11.69,11.680393350423734454,8112156,5772,94753173.00,1049514,12.94,0.90,0.54
7-December-2017,10.80,11.23,10.80,11.16,11.053433227975702709,4382217,2871,48438543.00,920492,21.01,0.43,0.36
6-December-2017,11.10,11.35,10.70,10.78,11.031360350704713400,4963720,3779,54756584.00,978116,19.71,0.65,-0.32
5-December-2017,11.08,11.48,10.73,11.34,11.055922304425874992,6096512,4572,67402563.00,764810,12.55,0.75,0.26
4-December-2017,12.40,12.46,11.40,11.54,11.787129197368709892,4373216,3250,51547662.00,1286533,29.42,1.06,-0.86
1-December-2017,12.90,12.95,12.28,12.36,12.561972869324806367,3344996,2577,42019749.00,751235,22.46,0.67,-0.54
30-November-2017,12.45,12.80,12.15,12.60,12.474977953616586719,4592590,2798,57292459.00,848395,18.47,0.65,0.15
29-November-2017,12.95,13.35,12.30,12.45,12.681910990517193409,4690489,3394,59484364.00,870155,18.55,1.05,-0.50
28-November-2017,13.00,13.00,12.20,12.90,12.719823170605260741,6751140,4526,85873307.00,1082666,16.04,0.80,-0.10
27-November-2017,13.50,13.55,13.10,13.35,13.319765547791006924,2194733,2036,29233329.00,432568,19.71,0.45,-0.15
24-November-2017,13.65,13.95,13.35,13.50,13.671504023899120897,3172669,2599,43375157.00,847235,26.70,0.60,-0.15
23-November-2017,14.20,14.20,13.50,13.60,13.737474656301568562,3986198,3185,54760294.00,953714,23.93,0.70,-0.60
22-November-2017,13.60,14.20,13.60,14.00,13.937341548537786609,8895863,6229,123984681.00,1261905,14.19,0.60,0.40
21-November-2017,12.10,13.75,12.05,13.45,13.195371324340912683,16441031,10955,216945509.00,2143764,13.04,1.70,1.35
20-November-2017,12.00,12.30,11.50,12.05,11.884283792279555746,5770756,4431,68581302.00,923187,16.00,0.80,0.05
17-November-2017,12.50,12.55,11.70,12.10,12.060629083077057513,10070530,7009,121456927.00,1983744,19.70,0.85,-0.40
16-November-2017,10.00,12.10,9.65,11.80,10.860554828297388183,20768263,15749,225554859.00,3613191,17.40,2.45,1.80
15-November-2017,11.45,11.50,9.60,10.15,10.577509852860573876,12444863,9993,131635661.00,3091113,24.84,1.90,-1.30
14-November-2017,12.00,12.40,11.35,11.55,11.764353234387101889,9838340,7843,115741707.00,2124694,21.60,1.05,-0.45
13-November-2017,13.50,13.50,12.10,12.15,12.495447736394079603,9779750,8877,122202355.00,3253305,33.27,1.40,-1.35
10-November-2017,15.00,15.05,13.90,14.05,14.203393473537374502,6020321,5886,85508988.00,2081553,34.58,1.15,-0.95
9-November-2017,15.80,15.95,14.85,15.00,15.188253480472506163,4073513,3498,61869548.00,1270766,31.20,1.10,-0.80
8-November-2017,15.75,16.00,15.45,15.60,15.710323267965273527,2832882,2659,44505492.00,643902,22.73,0.55,-0.15
7-November-2017,16.20,16.50,15.35,15.55,15.805252932149135728,5094983,4116,80527495.00,1297713,25.47,1.15,-0.65
6-November-2017,16.00,16.15,15.50,15.85,15.916903613569891211,4789751,4543,76238005.00,1535271,32.05,0.65,-0.15
3-November-2017,17.55,17.55,16.75,16.90,17.027406306650143595,3225389,2341,54920009.00,585917,18.17,0.80,-0.65
2-November-2017,17.00,17.50,16.80,17.35,17.162362545796214940,3813361,2636,65446284.00,957091,25.10,0.70,0.35
1-November-2017,17.40,17.40,16.75,17.00,17.010222449093293701,3320535,3006,56483039.00,830570,25.01,0.65,-0.40
31-October-2017,16.60,18.20,16.50,17.15,17.255627419566825930,13048565,12037,225161176.00,2921017,22.39,1.70,0.55
30-October-2017,15.95,16.15,15.60,15.70,15.805428341004817180,2762612,2599,43664266.00,817435,29.59,0.55,-0.25
27-October-2017,15.90,16.25,15.70,15.95,15.997015623545723262,2492648,2756,39874929.00,652004,26.16,0.55,0.05
26-October-2017,16.00,16.35,15.70,15.85,16.012382503471195029,4455238,4743,71338975.00,1505708,33.80,0.65,-0.15
25-October-2017,16.85,17.10,16.15,16.45,16.531244370647935784,5923195,5548,97917784.00,1245752,21.03,0.95,-0.40
24-October-2017,18.05,19.10,16.80,17.00,17.420607052842463540,4920626,4329,85720292.00,1264710,25.70,2.30,-1.05
23-October-2017,16.40,17.95,16.40,17.70,17.498667492937685373,5515543,5154,96514653.00,1079428,19.57,1.55,1.30
19-October-2017,17.00,17.05,16.25,16.45,16.547854321703746004,668926,991,11069290.00,325525,48.66,0.80,-0.55
18-October-2017,17.00,17.00,16.70,16.80,16.867391527416658863,1783423,1634,30081694.00,410570,23.02,0.30,-0.20
17-October-2017,17.00,17.35,16.75,17.05,16.979153760924894777,2824970,2302,47965600.00,589041,20.85,0.60,0.05
16-October-2017,17.05,17.35,16.80,17.05,17.060148107009935665,2823364,2604,48167008.00,527527,18.68,0.55,0.00
13-October-2017,16.10,17.45,16.10,17.05,16.894032731880297794,4522991,4534,76411558.00,947966,20.96,1.35,0.95
12-October-2017,16.15,16.40,15.90,16.20,16.104503034680881095,2408820,2489,38792849.00,669940,27.81,0.50,0.05
11-October-2017,16.65,16.95,16.00,16.25,16.419715281835584955,3073636,3149,50468228.00,779919,25.37,0.95,-0.40
10-October-2017,16.85,17.00,16.40,16.65,16.645260973864092812,3400762,4341,56606571.00,853022,25.08,0.60,-0.20
9-October-2017,17.00,17.30,16.75,16.85,16.982781946848669801,2544132,2450,43206439.00,900747,35.40,0.55,-0.15
6-October-2017,17.20,17.45,17.00,17.20,17.227888452721419633,2449365,2716,42197387.00,645488,26.35,0.45,0.00
5-October-2017,17.00,17.20,16.75,17.15,17.044798214131235190,2369715,2850,40391314.00,535434,22.59,0.45,0.15
4-October-2017,17.20,17.60,16.75,17.15,17.196446655864627694,6708610,5378,115364254.00,1079982,16.10,0.85,-0.05
3-October-2017,18.70,18.85,16.75,17.10,17.585645566204856309,8828227,10304,155250071.00,2504196,28.37,2.10,-1.60
29-September-2017,20.25,20.45,19.05,19.20,19.627594224004266687,2504988,3126,49166888.00,668827,26.70,1.40,-1.05
28-September-2017,19.10,20.45,18.95,19.90,19.478089525439914800,2272315,2489,44260355.00,642256,28.26,1.50,0.80
27-September-2017,19.95,20.00,18.80,19.05,19.332334941581268006,2926373,3285,56573623.00,775254,26.49,1.20,-0.90
26-September-2017,19.85,20.05,19.60,19.70,19.777604731679169070,1733000,2262,34274589.00,421601,24.33,0.45,-0.15
25-September-2017,20.00,20.30,19.25,19.95,19.735247152051940224,3364791,3902,66404982.00,550000,16.35,1.05,-0.05
22-September-2017,21.00,21.30,19.75,19.90,20.491221970575672817,5185845,6465,106264301.00,1012608,19.53,1.55,-1.10
21-September-2017,19.75,21.45,19.60,20.95,20.730714723485682146,5234304,6178,108510863.00,907057,17.33,1.85,1.20
20-September-2017,19.30,20.05,19.30,19.80,19.777868865112296058,2461618,4298,48685558.00,818379,33.25,0.75,0.50
19-September-2017,20.20,20.60,19.60,20.15,20.051835550446159741,2283375,3523,45785860.00,401238,17.57,1.00,-0.05
18-September-2017,20.25,20.55,19.85,20.20,20.159305944619428124,2410701,2897,48598059.00,728574,30.22,0.70,-0.05
15-September-2017,21.35,21.55,19.80,20.50,20.769117624634772582,2557653,3576,53120196.00,875800,34.24,1.75,-0.85
14-September-2017,21.20,21.75,21.15,21.55,21.432392452905851805,1994940,4449,42756337.00,504608,25.29,0.60,0.35
13-September-2017,23.20,23.20,21.15,21.80,22.378289193327026606,3531679,3680,79032934.00,608546,17.23,2.05,-1.40
12-September-2017,22.35,23.30,22.05,22.65,22.653750688843808514,1997913,2512,45260223.00,409963,20.52,1.25,0.30
11-September-2017,22.40,22.50,22.05,22.15,22.277033971306078398,1009970,1986,22499136.00,382488,37.87,0.45,-0.25
8-September-2017,22.50,22.60,22.00,22.15,22.244506760092890739,1269879,5319,28247832.00,338332,26.64,0.60,-0.35
7-September-2017,22.60,22.85,22.20,22.45,22.422513780565784990,2356761,7227,52844506.00,1057668,44.88,0.65,-0.15
6-September-2017,22.40,22.90,22.35,22.55,22.605663378750042306,1359118,2338,30723764.00,314694,23.15,0.55,0.15
5-September-2017,22.85,23.15,22.40,22.60,22.720299626421400160,1257299,2148,28566210.00,328351,26.12,0.75,-0.25
4-September-2017,23.20,23.35,22.40,22.80,22.825339342810320016,1221626,2518,27884028.00,271219,22.20,0.95,-0.40
1-September-2017,23.30,23.90,23.25,23.40,23.553355770252092226,1346293,2264,31709718.00,418589,31.09,0.65,0.10
31-August-2017,23.00,23.50,22.65,23.30,23.014747168907697349,1620311,3285,37291048.00,,,0.85,0.30
30-August-2017,22.60,23.05,22.55,22.70,22.841100694133675427,1608912,7151,36749321.00,374930,23.30,0.50,0.10
29-August-2017,23.25,23.50,22.45,22.60,22.997369838233150154,1680505,4113,38647195.00,355773,21.17,1.05,-0.65
28-August-2017,23.00,23.50,23.00,23.25,23.271299985769176035,1124320,2713,26164388.00,205925,18.32,0.50,0.25
24-August-2017,23.05,23.15,22.70,22.90,22.915328404322797273,1417323,3083,32478422.00,282078,19.90,0.45,-0.15
23-August-2017,23.00,23.25,22.75,23.05,22.992337440708136306,2040963,3220,46926510.00,220056,10.78,0.50,0.05
22-August-2017,23.30,24.00,22.70,22.90,23.249970595010433604,2661113,3915,61870799.00,508960,19.13,1.30,-0.40
21-August-2017,24.00,24.40,23.15,23.35,23.798549548586262416,2253919,3771,53640003.00,346877,15.39,1.25,-0.65
18-August-2017,23.00,25.10,22.65,24.20,24.063879581680071904,6065788,7651,145966392.00,740694,12.21,2.45,1.20
17-August-2017,23.35,23.80,22.95,23.20,23.355664714036199322,3540011,4766,82679310.00,424778,12.00,0.85,-0.15
16-August-2017,24.15,24.15,22.55,23.35,23.219450580113615789,4225293,10185,98108982.00,572061,13.54,1.60,-0.80
14-August-2017,20.80,24.65,20.10,24.10,23.160997649307505710,9057331,13005,209776822.00,1320798,14.58,4.55,3.30
11-August-2017,20.70,21.25,19.90,20.75,20.683042314099947125,3485623,6299,72093288.00,646132,18.54,1.35,0.05
10-August-2017,22.30,22.60,20.40,21.20,21.542677725469489397,3443049,5036,74172495.00,730721,21.22,2.20,-1.10
9-August-2017,22.75,23.30,22.00,22.30,22.660928507783647722,2372538,2770,53763914.00,462122,19.48,1.30,-0.45
8-August-2017,23.65,24.10,22.60,22.90,23.276389367777566710,2647913,2770,61633854.00,419677,15.85,1.50,-0.75
7-August-2017,23.30,24.05,23.25,23.85,23.707535544381344790,1844525,1799,43729142.00,297236,16.11,0.80,0.55
4-August-2017,23.25,23.50,22.15,23.25,22.895374628462260020,4070246,4118,93189807.00,384042,9.44,1.35,0.00
3-August-2017,24.60,24.90,22.90,23.10,23.444958998223317411,5185507,5791,121573999.00,875128,16.88,2.00,-1.50
2-August-2017,25.80,26.05,24.75,25.05,25.470643069847921181,2222729,2589,56614337.00,363136,16.34,1.30,-0.75
1-August-2017,26.00,26.55,25.65,25.80,25.998036882373964089,1782369,1829,46338095.00,450344,25.27,0.90,-0.20
31-July-2017,26.15,26.55,25.70,26.25,26.106072650522466633,2465612,2896,64367446.00,481084,19.51,0.85,0.10
28-July-2017,25.50,26.70,25.00,26.45,26.143963608885558426,4131558,4504,108015302.00,686420,16.61,1.70,0.95
27-July-2017,25.80,25.95,25.15,25.65,25.567397451966584959,3185751,3798,81451362.00,1003407,31.50,0.80,-0.15
26-July-2017,25.80,25.80,25.25,25.65,25.581076044394749139,1607127,2141,41112038.00,360703,22.44,0.55,-0.15
25-July-2017,24.85,25.95,24.85,25.50,25.452671431885124004,4056757,5171,103255303.00,1023475,25.23,1.10,0.65
24-July-2017,24.25,24.95,24.15,24.80,24.544964761215110735,2789540,2951,68469161.00,937509,33.61,0.80,0.55
21-July-2017,24.25,24.75,23.85,24.25,24.207624468537915804,3183435,3854,77063399.00,533588,16.76,0.90,0.00
20-July-2017,24.60,24.70,24.15,24.45,24.474240413415723435,2129382,2301,52115007.00,470028,22.07,0.55,-0.15
19-July-2017,24.05,24.85,23.80,24.75,24.485556999791404931,2943502,3499,72073286.00,888131,30.17,1.05,0.70
18-July-2017,24.50,24.65,23.50,23.70,23.987034594662910468,2452835,2519,58836238.00,576584,23.51,1.15,-0.80
17-July-2017,24.35,24.70,24.20,24.35,24.381093908220127174,1444783,1710,35225390.00,482878,33.42,0.50,0.00
14-July-2017,24.00,24.45,23.70,24.30,24.100050260808214345,2335816,2586,56293283.00,698478,29.90,0.75,0.30
13-July-2017,24.30,24.60,23.70,23.90,24.100190850815265332,2488331,3604,59969252.00,697082,28.01,0.90,-0.40
12-July-2017,24.20,24.60,24.10,24.30,24.296836949057191873,2367714,2992,57527961.00,530812,22.42,0.50,0.10
11-July-2017,24.40,24.90,23.80,24.20,24.454215103108696764,6290546,7349,153830365.00,1245704,19.80,1.10,-0.20
10-July-2017,23.00,24.60,22.95,24.40,24.161454590296103961,17905468,18187,432622152.00,5256712,29.36,1.65,1.40
7-July-2017,22.10,22.90,22.00,22.75,22.531794862895720536,3111792,3977,70114259.00,816229,26.23,0.90,0.65
6-July-2017,22.00,22.90,21.65,22.45,22.332953208381504405,4386277,5224,97958519.00,1094810,24.96,1.25,0.45
5-July-2017,20.75,22.10,20.40,21.80,21.435264299256422878,3483835,4224,74676924.00,919988,26.41,1.70,1.05
4-July-2017,22.00,22.00,20.75,20.90,21.127848065118535554,3186681,3513,67327712.00,847455,26.59,1.25,-1.10
3-July-2017,21.50,22.10,21.35,21.85,21.799130242995379830,2262471,2853,49319900.00,608294,26.89,0.75,0.35
30-June-2017,22.10,22.20,21.25,21.50,21.651156561483412317,3169611,3654,68625744.00,739979,23.35,0.95,-0.60
29-June-2017,21.00,22.30,21.00,21.95,21.629922579521516285,5787616,4936,125185686.00,1949487,33.68,1.30,0.95
28-June-2017,21.95,21.95,20.70,20.85,21.295507560893554193,4122727,4064,87795564.00,1331091,32.29,1.25,-1.10
27-June-2017,21.50,22.20,21.30,21.70,21.724831727477926823,6390675,8110,138836339.00,1485345,23.24,0.90,0.20
23-June-2017,20.30,21.45,19.90,21.20,20.842340696314569246,9069062,10380,189020480.00,2158575,23.80,1.55,0.90
22-June-2017,19.80,20.90,19.80,20.10,20.446860332506175032,7328706,7579,149849028.00,2603064,35.52,1.10,0.30
21-June-2017,19.00,19.95,18.95,19.75,19.635625229726047687,4374776,4872,85901462.00,1234147,28.21,1.00,0.75
20-June-2017,19.05,19.35,18.95,19.05,19.142880149018576325,1490284,2233,28528328.00,529186,35.51,0.40,0.00
19-June-2017,19.10,19.30,19.00,19.05,19.152707296391207417,2136892,2492,40927267.00,612581,28.67,0.30,-0.05
16-June-2017,19.20,19.35,18.90,19.05,19.093337181080711228,2820698,4291,53856538.00,705663,25.02,0.45,-0.15
15-June-2017,18.30,19.20,18.10,19.05,18.855147885685568476,5476054,7936,103251808.00,1118002,20.42,1.10,0.75
14-June-2017,18.30,18.50,17.80,18.30,18.174294894502485626,3610559,6674,65619364.00,742450,20.56,0.70,0.00
13-June-2017,18.50,18.90,17.95,18.05,18.333752982988849603,5345729,7020,98007275.00,1951022,36.50,0.95,-0.45
12-June-2017,18.50,19.15,18.10,18.40,18.559149972680733734,5450366,6953,101154160.00,1553797,28.51,1.05,-0.10
9-June-2017,18.65,18.70,18.20,18.40,18.366652518038308186,4191219,8659,76978663.00,1489524,35.54,0.50,-0.25
8-June-2017,19.30,19.30,18.65,18.75,18.983153457984481549,3659386,5638,69466686.00,1245989,34.05,0.65,-0.55
7-June-2017,19.75,19.75,19.15,19.35,19.456490089976326656,5448322,6815,106005223.00,1647599,30.24,0.60,-0.40
6-June-2017,20.90,20.90,19.75,20.10,20.137163896457662177,5265788,6366,106038036.00,1171831,22.25,1.15,-0.80
5-June-2017,21.50,21.75,20.65,20.80,21.012727440407872964,8284148,9523,174072544.00,2143524,25.88,1.10,-0.70
2-June-2017,20.50,21.60,20.10,20.65,20.667081106146127256,14019739,15517,289747083.00,3291165,23.48,1.50,0.15
1-June-2017,20.50,21.15,19.80,20.75,20.569466088492165568,17898172,20571,368155842.00,4917631,27.48,1.35,0.25
31-May-2017,19.95,20.65,18.15,20.00,19.113486900245484781,23112227,28970,441755248.00,3083103,13.34,2.50,0.05
30-May-2017,20.20,22.40,18.95,20.05,20.528445603391660315,20693110,25373,424797383.00,4003801,19.35,3.45,-0.15
29-May-2017,25.65,25.65,19.70,20.50,21.377642263721120360,18626358,26206,398187618.00,5253153,28.20,5.95,-5.15
26-May-2017,26.05,26.25,25.40,25.80,25.937449947235469530,2719630,4150,70540267.00,1173739,43.16,0.85,-0.25
25-May-2017,26.00,26.55,25.15,25.95,25.890709122484975537,3981174,5351,103075418.00,979404,24.60,1.40,-0.05
24-May-2017,28.00,28.20,25.30,25.85,26.424041418862599126,8208434,11269,216900000.00,2009100,24.48,2.90,-2.15
23-May-2017,29.60,29.70,27.25,28.00,28.194832905135527048,4707326,7245,132722270.00,1094368,23.25,2.45,-1.60
22-May-2017,30.65,30.80,29.70,29.80,30.081338398459193439,2031144,3145,61099530.00,691335,34.04,1.10,-0.85
19-May-2017,31.20,31.45,30.30,30.60,30.729041591668499806,2491172,2884,76551328.00,1210075,48.57,1.15,-0.60
18-May-2017,31.70,31.90,31.00,31.10,31.325516246355466049,1663450,2382,52108430.00,639585,38.45,0.90,-0.60
17-May-2017,32.10,32.25,31.70,31.95,31.950376074849678409,969089,1351,30962758.00,217316,22.42,0.55,-0.15
16-May-2017,32.05,32.35,31.85,32.10,32.125583548560011695,1231260,1389,39554946.00,362769,29.46,0.50,0.05
15-May-2017,32.50,32.60,31.70,32.00,31.999347860046400166,1465943,1969,46909220.00,406861,27.75,0.90,-0.50
