Date,Open Price,High Price,Low Price,Close Price
14-August-2012,17631.64,17753.43,17572.34,17728.2
13-August-2012,17551.69,17642.38,17522.1,17633.45
10-August-2012,17515.42,17590.61,17471.37,17557.74
9-August-2012,17612.08,17702.98,17516.99,17560.87
8-August-2012,17638.53,17726.64,17582.66,17600.56
7-August-2012,17456.37,17641.55,17417.92,17601.78
6-August-2012,17313.05,17451.53,17313.05,17412.96
3-August-2012,17164.48,17208.36,17026.97,17197.93
2-August-2012,17245.68,17246.01,17157.28,17224.36
1-August-2012,17244.44,17291.99,17189.16,17257.38
31-July-2012,17186.61,17253.67,17004.09,17236.18
30-July-2012,16919.14,17163.95,16919.14,17143.68
27-July-2012,16860.16,16975.03,16760.72,16839.19
26-July-2012,16887.84,16899.77,16598.48,16639.82
25-July-2012,16899.01,16899.01,16736.6,16846.05
24-July-2012,16907.74,16962.74,16839.7,16918.08
23-July-2012,17047.73,17047.73,16849.28,16877.35
20-July-2012,17275.2,17275.2,17129.69,17158.44
19-July-2012,17288.34,17318.93,17244.76,17278.85
18-July-2012,17113.37,17205.26,17038.59,17185.01
17-July-2012,17176.93,17236.08,17074.63,17105.3
16-July-2012,17241.98,17282.3,17079.63,17103.31
13-July-2012,17269.2,17342.88,17182.29,17213.7
12-July-2012,17297.06,17329.46,17181.17,17232.55
11-July-2012,17553.97,17582.99,17466.99,17489.14
10-July-2012,17431.68,17631.19,17424.29,17618.35
9-July-2012,17449.93,17485.79,17343.55,17391.98
6-July-2012,17546.04,17554.55,17425.47,17521.12
5-July-2012,17478.16,17562.89,17423.45,17538.67
4-July-2012,17473.26,17523.77,17372.45,17462.81
3-July-2012,17457.95,17526.82,17351.5,17425.71
2-July-2012,17438.68,17486.57,17363.04,17398.98
29-June-2012,17134.61,17448.48,17134.61,17429.98
28-June-2012,16985.58,17033.85,16918.87,16990.76
27-June-2012,16975.76,17029.27,16930.8,16967.76
26-June-2012,16873.09,16946.66,16815.87,16906.58
25-June-2012,17038.77,17131.15,16853.05,16882.16
22-June-2012,16882.74,17016.06,16807.8,16972.51
21-June-2012,16855.6,17050.44,16799.63,17032.56
20-June-2012,16903.96,16962.49,16840.1,16896.63
19-June-2012,16681.89,16890,16681.89,16859.8
18-June-2012,17039.54,17109.95,16636.09,16705.83
15-June-2012,16701.28,16967.76,16701.28,16949.83
14-June-2012,16857.23,16921.49,16658.98,16677.88
13-June-2012,16865.72,16944.11,16792.87,16880.51
12-June-2012,16570.51,16897.42,16553.47,16862.8
11-June-2012,16804.89,16893.81,16627.48,16668.01
8-June-2012,16611.52,16767.77,16485.02,16718.87
7-June-2012,16578.01,16680.59,16519.89,16649.05
6-June-2012,16100.36,16494.5,16100.36,16454.3
5-June-2012,16065.37,16138.29,15979.77,16020.64
4-June-2012,15808.88,16012.84,15748.98,15988.4
1-June-2012,16217.48,16226.19,15933.48,15965.16
31-May-2012,16224.86,16277.48,16086.06,16218.53
30-May-2012,16391.9,16428.74,16295.31,16312.15
29-May-2012,16500.04,16544.38,16410.21,16438.58
28-May-2012,16289.82,16439.97,16273.49,16416.84
25-May-2012,16213.24,16273.48,16118.35,16217.82
24-May-2012,16033.9,16252.37,15934.77,16222.3
23-May-2012,15995.14,16002.03,15847.03,15948.1
22-May-2012,16344.34,16366.72,16000.84,16026.41
21-May-2012,16187.66,16298.39,16149.61,16183.26
18-May-2012,15868.07,16206.35,15809.71,16152.75
17-May-2012,16119.08,16240.18,16007.92,16070.48
16-May-2012,16132.68,16132.68,15974.6,16030.09
15-May-2012,16146.9,16370.12,16123.04,16328.25
14-May-2012,16318.36,16390.33,16124.82,16215.84
11-May-2012,16355.59,16447.24,16233.76,16292.98
10-May-2012,16515.62,16671.81,16377.02,16420.05
9-May-2012,16436.41,16615.74,16422.93,16479.58
8-May-2012,16915.71,16918.31,16502.91,16546.18
7-May-2012,16620.44,16944.13,16513.77,16912.71
4-May-2012,17066.84,17121.37,16776.72,16831.08
3-May-2012,17271.77,17271.77,17120.86,17151.19
2-May-2012,17370.93,17432.33,17265.48,17301.91
30-April-2012,17195.51,17359.18,17195.51,17318.81
28-April-2012,17134.19,17212.36,17125.88,17187.34
27-April-2012,17145.39,17242.15,17022.09,17134.25
26-April-2012,17191.02,17193.25,17084.05,17130.67
25-April-2012,17225.54,17249.61,17019.24,17151.29
24-April-2012,17154.75,17247.53,17046.72,17207.29
23-April-2012,17347.76,17444.18,17056.77,17096.68
20-April-2012,17459.72,17519.88,17231.34,17373.84
19-April-2012,17432.89,17530.3,17361.71,17503.71
18-April-2012,17447.26,17522.8,17371.93,17392.39
17-April-2012,17200.97,17381.92,17103.36,17357.94
16-April-2012,17047.87,17173.06,17010.16,17150.95
13-April-2012,17232.56,17398.22,17027.3,17094.51
12-April-2012,17276.87,17395.15,17276.87,17332.62
11-April-2012,17125.96,17319.15,17075.89,17199.4
10-April-2012,17259.26,17274.69,17135.76,17243.84
9-April-2012,17407.66,17407.66,17199.63,17222.14
4-April-2012,17553.26,17553.26,17436.6,17486.02
3-April-2012,17576.21,17664.1,17570.01,17597.42
2-April-2012,17429.96,17529.98,17382.38,17478.15
30-March-2012,17117.41,17439.51,17105.22,17404.2
29-March-2012,17039.85,17109.35,16920.61,17058.61
28-March-2012,17234.48,17245.82,17040.12,17121.62
27-March-2012,17209.13,17366.84,17061.16,17257.36
26-March-2012,17377.59,17377.59,17021.85,17052.78
23-March-2012,17257.72,17458.35,17179.33,17361.74
22-March-2012,17586.06,17687.01,17136.5,17196.47
21-March-2012,17301.16,17622.87,17275.88,17601.71
20-March-2012,17308.89,17410.13,17211.73,17316.18
19-March-2012,17531.47,17561.46,17226.43,17273.37
16-March-2012,17656.81,17871,17426.58,17466.2
15-March-2012,17916.85,17918.25,17622.13,17675.85
14-March-2012,18003.15,18040.69,17837.22,17919.3
13-March-2012,17680.23,17842.92,17680.23,17813.62
12-March-2012,17772.1,17772.1,17494.65,17587.67
9-March-2012,17325.82,17531.62,17325.82,17503.24
7-March-2012,17127.18,17239.35,17008.77,17145.52
6-March-2012,17336.64,17691.96,17128.28,17173.29
5-March-2012,17598.42,17598.42,17312.3,17362.87
3-March-2012,17648.47,17676.83,17617.88,17636.99
2-March-2012,17661.39,17731.88,17504.38,17636.8
1-March-2012,17714.62,17717.53,17463.27,17583.97
29-February-2012,17919.93,18001.35,17677.97,17752.68
28-February-2012,17545.11,17776.82,17530.44,17731.12
27-February-2012,17975.19,17975.19,17381.64,17445.75
24-February-2012,18079.01,18198.15,17848.93,17923.57
23-February-2012,18127.35,18249.53,18005.28,18078.5
22-February-2012,18490.87,18523.78,18095.81,18145.25
21-February-2012,18303.73,18470.86,18293.8,18428.61
17-February-2012,18331.2,18423.06,18234.56,18289.35
16-February-2012,18163.05,18182.78,18043.32,18153.99
15-February-2012,18000.3,18231.35,18000.3,18202.41
14-February-2012,17767.46,17890.33,17742.58,17848.57
13-February-2012,17761.7,17849.64,17665.89,17772.84
10-February-2012,17817.59,17890.11,17627.14,17748.69
9-February-2012,17647.8,17879.46,17609.43,17830.75
8-February-2012,17631.69,17809.21,17579.59,17707.32
7-February-2012,17813.74,17832.04,17582.49,17622.45
6-February-2012,17741.91,17829.72,17595.1,17707.31
3-February-2012,17444.25,17630.53,17382.7,17604.96
2-February-2012,17438.07,17504.25,17308.28,17431.85
1-February-2012,17179.64,17327.21,17061.55,17300.58
31-January-2012,16965.58,17238.99,16965.58,17193.55
30-January-2012,17138.04,17138.04,16828.33,16863.3
27-January-2012,17201.33,17258.97,17106.57,17233.98
25-January-2012,17068.85,17130.24,17016.69,17077.18
24-January-2012,16806.72,17050.32,16770.01,16995.77
23-January-2012,16667.02,16784,16659.32,16751.73
20-January-2012,16745.01,16788.48,16611.71,16739.01
19-January-2012,16573.87,16662.06,16572.1,16643.74
18-January-2012,16502.42,16517.96,16384.48,16451.47
17-January-2012,16270.87,16501.38,16270.87,16466.05
16-January-2012,16086.74,16214.36,16037.6,16189.36
13-January-2012,16144.57,16257.34,16049.78,16154.62
12-January-2012,16117.19,16178.58,15962.59,16037.51
11-January-2012,16222.37,16244.7,16127.77,16175.86
10-January-2012,15898.32,16180.97,15898.32,16165.09
9-January-2012,15840.22,15871.51,15678.3,15814.72
7-January-2012,15893.3,15900.3,15835.29,15848.8
6-January-2012,15789.08,16001.31,15664.91,15867.73
5-January-2012,15893.07,15980.17,15809.31,15857.08
4-January-2012,15967.49,16004.69,15822.32,15882.64
3-January-2012,15640.56,15970.31,15640.56,15939.36
2-January-2012,15534.67,15542.85,15358.02,15517.92
30-December-2011,15583.55,15694.05,15406.93,15454.92
29-December-2011,15658.94,15724.6,15515.44,15543.93
28-December-2011,15854.36,15887.8,15666.46,15727.85
27-December-2011,15983.98,16049.12,15799.63,15873.95
26-December-2011,15782.17,15998.44,15761.18,15970.75
23-December-2011,15863.43,15911.23,15671.28,15738.7
22-December-2011,15546.66,15834.63,15472.7,15813.36
21-December-2011,15487.75,15727.31,15377.04,15685.21
20-December-2011,15436.12,15448.13,15135.86,15175.08
19-December-2011,15440.1,15440.1,15190.74,15379.34
16-December-2011,15868.78,16068.9,15425.2,15491.35
15-December-2011,15739.05,15908.02,15596.22,15836.47
14-December-2011,15963.75,16133.41,15855.12,15881.14
13-December-2011,15778.62,16079.38,15771.59,16002.51
12-December-2011,16354.96,16360.32,15839.96,15870.35
9-December-2011,16258.44,16382.57,16142.32,16213.46
8-December-2011,16819.74,16847.82,16421.55,16488.24
7-December-2011,16830.04,17003.71,16781.62,16877.06
5-December-2011,16812.3,16863.1,16691.21,16805.33
2-December-2011,16493.98,16888.84,16428.66,16846.83
1-December-2011,16555.93,16718.11,16430.61,16483.45
30-November-2011,15868.96,16179.56,15849.57,16123.46
29-November-2011,16210.37,16210.37,15952.54,16008.34
28-November-2011,15890.8,16186.68,15888.28,16167.13
25-November-2011,15781.25,15891.05,15645.78,15695.43
24-November-2011,15715.81,15901.3,15479.97,15858.49
23-November-2011,15969.6,15969.6,15478.69,15699.97
22-November-2011,15995.69,16212.95,15970.11,16065.42
21-November-2011,16297.03,16297.03,15900.3,15946.1
18-November-2011,16387.7,16396.69,16164.99,16371.51
17-November-2011,16754.68,16807.15,16408.5,16461.71
16-November-2011,16872.3,16878.3,16641.65,16775.87
15-November-2011,17081.62,17172.09,16837.56,16882.67
14-November-2011,17348.52,17391.99,17094.43,17118.74
11-November-2011,17187.89,17279.23,17096.84,17192.82
9-November-2011,17641.98,17658.34,17331.23,17362.1
8-November-2011,17593.67,17632.23,17455.22,17569.53
4-November-2011,17674.7,17702.26,17474.39,17562.61
3-November-2011,17430.69,17527.1,17278.03,17481.93
2-November-2011,17347.7,17615.92,17337.65,17464.85
1-November-2011,17540.55,17661.78,17422.47,17480.83
31-October-2011,17806.21,17813.11,17668.27,17705.01
28-October-2011,17671.86,17908.13,17671.86,17804.8
26-October-2011,17336.34,17350.49,17273.52,17288.83
25-October-2011,17012.79,17322.13,16900.26,17254.86
24-October-2011,17011.06,17104.88,16898.6,16939.28
21-October-2011,16975.79,17032.32,16752.21,16785.64
20-October-2011,16911.85,16962.06,16744.99,16936.89
19-October-2011,16883.36,17106.99,16874.34,17085.34
18-October-2011,16817.38,16824.76,16669.04,16748.29
17-October-2011,17176.05,17188.55,16928.38,17025.09
14-October-2011,16836.83,17112.45,16828.45,17082.69
13-October-2011,17048,17084.07,16854.03,16883.92
12-October-2011,16660.43,16987.06,16608.57,16958.39
11-October-2011,16668.15,16774.12,16510.71,16536.47
10-October-2011,16270.07,16595.93,16230.77,16557.23
7-October-2011,16222.49,16347.48,16148.97,16232.54
5-October-2011,15967.72,16044.91,15760.53,15792.41
4-October-2011,16081.77,16202.38,15745.43,15864.86
3-October-2011,16255.97,16255.97,16056.33,16151.45
30-September-2011,16599.74,16745.16,16404.78,16453.76
29-September-2011,16387.91,16756.08,16316.66,16698.07
28-September-2011,16663.26,16663.26,16363.63,16446.02
27-September-2011,16289.32,16551.65,16282.74,16524.03
26-September-2011,16209.19,16209.19,15801.01,16051.1
23-September-2011,16222.37,16368.41,16052.47,16162.06
22-September-2011,16827.85,16833.61,16316.03,16361.15
21-September-2011,17128.83,17191.12,17000.61,17065.15
20-September-2011,16768.63,17135.44,16758.69,17099.28
19-September-2011,16865.93,16865.93,16709.41,16745.35
16-September-2011,17047.73,17122.54,16889.58,16933.83
15-September-2011,16837.76,16922.4,16545.47,16876.54
14-September-2011,16522.71,16754.22,16387.38,16709.6
13-September-2011,16618.17,16766.19,16374.68,16467.44
12-September-2011,16668.25,16668.25,16393.04,16501.74
9-September-2011,17189.75,17211.8,16830.95,16866.97
8-September-2011,17118.08,17209.66,16987.37,17165.54
7-September-2011,16922.31,17157.21,16922.31,17065
6-September-2011,16663.73,16894.73,16488.3,16862.81
5-September-2011,16678.34,16760.07,16561.46,16713.33
2-September-2011,16963.67,16989.86,16688.06,16821.46
30-August-2011,16585.1,16714.7,16443.35,16676.75
29-August-2011,16080.74,16462.03,16068.73,16416.33
26-August-2011,16155.55,16256.38,15765.53,15848.83
25-August-2011,16338.14,16373.84,16104.34,16146.33
24-August-2011,16490.78,16533.22,16253.78,16284.98
23-August-2011,16446.85,16549.21,16213.18,16498.47
22-August-2011,16155.99,16370.46,16046.48,16341.7
19-August-2011,16237.78,16287.72,15987.77,16141.67
18-August-2011,16910.27,16916.81,16433.31,16469.79
17-August-2011,16782.24,17000.38,16708.98,16840.8
16-August-2011,17015.99,17035.49,16673.52,16730.94
12-August-2011,17246.88,17246.88,16784.56,16839.63
11-August-2011,17056.61,17207.82,17012.95,17059.4
10-August-2011,17244.71,17256.46,17022.25,17130.51
9-August-2011,16517.87,17135.04,16432,16857.91
8-August-2011,16907.57,17247.87,16759.45,16990.18
5-August-2011,17350.37,17358.18,16990.91,17305.87
4-August-2011,17983.86,18032.55,17664.73,17693.18
3-August-2011,17970.19,18005.76,17859.5,17940.55
2-August-2011,18283.55,18283.55,18037.87,18109.89
1-August-2011,18352.23,18440.07,18219.25,18314.33
29-July-2011,18194.15,18334.27,18131.86,18197.2
28-July-2011,18300.55,18327.85,18188.88,18209.52
27-July-2011,18571.15,18578.55,18358.76,18432.25
26-July-2011,18898.19,18944.6,18481.63,18518.22
25-July-2011,18753.35,18932.27,18670.84,18871.29
22-July-2011,18565.04,18747.06,18533.43,18722.3
21-July-2011,18514.65,18566.99,18415.36,18436.19
20-July-2011,18756.31,18765.6,18473.9,18502.38
19-July-2011,18521.38,18690.42,18481.83,18653.87
18-July-2011,18592.19,18622.56,18469.53,18507.04
15-July-2011,18694.19,18936.43,18513.22,18561.92
14-July-2011,18563.69,18803.05,18449.23,18618.2
13-July-2011,18468.82,18626.41,18465.4,18596.02
12-July-2011,18534.11,18589.19,18326.42,18411.62
11-July-2011,18823.19,18843.97,18679.49,18721.39
8-July-2011,19084.06,19131.7,18817.71,18858.04
7-July-2011,18776.62,19097.78,18767.25,19078.3
6-July-2011,18730.29,18823.45,18682.6,18726.97
5-July-2011,18837.88,18837.88,18694.05,18744.56
4-July-2011,18896.24,18942.42,18781.88,18814.48
1-July-2011,18974.96,19031.38,18713.07,18762.8
30-June-2011,18741.1,18873.39,18723.14,18845.87
29-June-2011,18552.19,18715.39,18552.19,18693.86
28-June-2011,18493.59,18527.45,18323.44,18492.45
27-June-2011,18132.7,18494.11,18132.7,18412.41
24-June-2011,17804.94,18268.95,17804.94,18240.68
23-June-2011,17526.92,17754.55,17482.21,17727.49
22-June-2011,17659.37,17678.86,17492.19,17550.63
21-June-2011,17574.37,17714.88,17504.27,17560.3
20-June-2011,17925.17,17925.17,17314.38,17506.63
17-June-2011,18060.17,18064.76,17844.09,17870.53
16-June-2011,18060.11,18155.1,17958.94,17985.88
15-June-2011,18298.59,18308.69,18111.21,18132.24
14-June-2011,18276.78,18380.19,18261.11,18308.66
13-June-2011,18242.25,18313.21,18120.76,18266.03
10-June-2011,18390.41,18399.02,18182.9,18268.54
9-June-2011,18394.57,18449.64,18327.01,18384.9
8-June-2011,18448.4,18505.1,18365.94,18394.29
7-June-2011,18355.3,18545.95,18351.24,18495.62
6-June-2011,18344.27,18458.63,18258.42,18420.11
3-June-2011,18554.4,18672.65,18345.85,18376.48
2-June-2011,18425.85,18540.67,18390.57,18494.18
1-June-2011,18527.12,18636.12,18514.66,18608.81
31-May-2011,18266.61,18526.8,18266.61,18503.28
30-May-2011,18319.74,18380.17,18199.52,18232.06
27-May-2011,18105.61,18298.64,18087.16,18266.1
26-May-2011,17917.11,18072.61,17862.88,18044.64
25-May-2011,17976.36,17976.36,17786.13,17847.24
24-May-2011,18016.43,18110.39,17933.94,18011.97
23-May-2011,18269.06,18269.06,17971.02,17993.33
20-May-2011,18199.96,18429.47,18161.38,18326.09
19-May-2011,18166.64,18198.45,18057.82,18141.4
18-May-2011,18177.32,18218.2,18020.79,18086.2
17-May-2011,18374.45,18435.8,18084.67,18137.35
16-May-2011,18492.68,18492.68,18319.88,18345.03
13-May-2011,18362.45,18724.54,18280.7,18531.28
12-May-2011,18525.32,18610.02,18314.34,18335.79
11-May-2011,18572.61,18622.44,18454.93,18584.96
10-May-2011,18564.95,18689.37,18429.06,18512.77
9-May-2011,18628.63,18643.58,18367.21,18528.96
6-May-2011,18289.78,18568.48,18271.68,18518.81
5-May-2011,18484.71,18569.21,18160.65,18210.58
4-May-2011,18558.33,18604.36,18339.53,18469.36
3-May-2011,18979.31,19024.95,18502.42,18534.69
2-May-2011,19224.05,19253.87,18954.76,18998.02
29-April-2011,19292.57,19356.5,19015.05,19135.96
28-April-2011,19532.85,19542.05,19265.92,19292.02
27-April-2011,19610.71,19633.63,19412.79,19448.69
26-April-2011,19596.32,19626.13,19306.92,19545.35
25-April-2011,19538.52,19697.49,19531.34,19584.31
21-April-2011,19582.5,19695.98,19530.5,19602.23
20-April-2011,19274.21,19484.77,19171.03,19470.98
19-April-2011,19091.78,19201.92,18976.19,19121.83
18-April-2011,19389.74,19649.22,19071.47,19091.17
15-April-2011,19670.07,19700.96,19337.12,19386.82
13-April-2011,19187.01,19737.33,19101.63,19696.86
11-April-2011,19382.91,19426.3,19242.59,19262.54
8-April-2011,19602.81,19697.21,19388.42,19451.45
7-April-2011,19620.88,19665.09,19537.02,19591.18
6-April-2011,19698.61,19811.14,19550.55,19612.2
5-April-2011,19731.38,19770.21,19523.54,19686.82
4-April-2011,19473.93,19729.6,19449.36,19701.73
1-April-2011,19463.11,19562.55,19382.35,19420.39
31-March-2011,19339.75,19575.16,19284.35,19445.22
30-March-2011,19178.77,19357.1,19178.77,19290.18
29-March-2011,18949.57,19226.21,18944.82,19120.8
28-March-2011,18799.71,19024.18,18799.57,18943.14
25-March-2011,18480.69,18858.3,18480.69,18815.64
24-March-2011,18286.42,18373.97,18269.32,18350.74
23-March-2011,17972.04,18218.28,17950.17,18206.16
22-March-2011,17929.09,18041.38,17878.8,17988.3
21-March-2011,17984.72,18007.73,17792.17,17839.05
18-March-2011,18251.18,18259.61,17849.53,17878.81
17-March-2011,18227.16,18354.27,18104.02,18149.87
16-March-2011,18263.68,18444.47,18263.68,18358.69
15-March-2011,18113.79,18326.33,17920.55,18167.64
14-March-2011,18167.1,18463.84,18155.43,18439.48
11-March-2011,18248.11,18368.43,18063.29,18174.09
10-March-2011,18430.84,18430.84,18261.26,18327.98
9-March-2011,18522.8,18583.3,18303.8,18469.95
8-March-2011,18277.34,18466.81,18266.62,18439.65
7-March-2011,18361.65,18361.65,18058.71,18222.67
4-March-2011,18622.7,18736.97,18448.69,18486.45
3-March-2011,18318.32,18603.57,18253.62,18489.76
1-March-2011,17982.28,18478.68,17964.39,18446.5
28-February-2011,17811.08,18296.53,17718.88,17823.4
25-February-2011,17775.08,17812.44,17469.97,17700.91
24-February-2011,18135.12,18135.12,17559.7,17632.41
23-February-2011,18233.77,18377.48,18150.01,18178.33
22-February-2011,18390.72,18457.9,18187.33,18296.16
21-February-2011,18238.54,18457.49,18082.66,18438.31
18-February-2011,18564.08,18690.97,18159.82,18211.52
17-February-2011,18345.12,18532.61,18233.79,18506.82
16-February-2011,18273.06,18358.84,18216.12,18300.9
15-February-2011,18260.08,18361.66,18050.48,18273.8
14-February-2011,17940.16,18227.62,17857.12,18202.2
11-February-2011,17519.13,17752.56,17295.62,17728.61
10-February-2011,17603.29,17636.88,17362.59,17463.04
9-February-2011,17723.99,17864.32,17508.35,17592.77
8-February-2011,18141.51,18141.51,17742.18,17775.7
7-February-2011,18135.02,18180.94,17977.01,18037.19
4-February-2011,18450.07,18542.2,17926.98,18008.15
3-February-2011,18113.73,18466.21,18064.61,18449.31
2-February-2011,18216.91,18306,18042.61,18090.62
1-February-2011,18425.18,18452.06,17982.17,18022.22
31-January-2011,18226.21,18395.09,18038.48,18327.76
28-January-2011,18708.62,18723.12,18235.45,18395.97
27-January-2011,19086.69,19086.69,18656.05,18684.43
25-January-2011,19227.42,19340.99,18949.44,18969.45
24-January-2011,19095.69,19194.46,18998.38,19151.28
21-January-2011,19007.08,19065.34,18932.4,19007.53
20-January-2011,18892.43,19100.26,18794.73,19046.54
19-January-2011,19153.31,19167.06,18898.56,18978.32
18-January-2011,18983.2,19120.62,18933.47,19092.05
17-January-2011,18911.43,19018.94,18779.38,18882.25
14-January-2011,19198.04,19447.82,18811.96,18860.44
13-January-2011,19492.3,19522.38,19136.27,19182.82
12-January-2011,19353.34,19574.63,19048.56,19534.1
11-January-2011,19279.77,19431.56,19003.6,19196.34
10-January-2011,19714.42,19720.43,19158.43,19224.12
7-January-2011,20163.85,20210.62,19629.22,19691.81
6-January-2011,20395.5,20425.85,20107.17,20184.74
5-January-2011,20509.95,20509.95,20243.95,20301.1
4-January-2011,20617.38,20651.21,20449.01,20498.72
3-January-2011,20621.61,20664.8,20531,20561.05
