Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-April-2017,711.60,729.00,708.00,711.15,718.823956533713913718,39939,1361,28709110.00,7515,18.82,21.00,-0.45
17-April-2017,715.00,716.35,705.00,708.00,708.265395203941172208,55212,980,39104749.00,31684,57.39,11.35,-7.00
13-April-2017,709.05,717.00,709.05,712.25,713.093223843563537543,16927,586,12070529.00,3428,20.25,7.95,3.20
12-April-2017,712.90,723.50,708.00,709.80,714.397200349956255468,34290,1069,24496680.00,5837,17.02,15.50,-3.10
11-April-2017,706.15,720.45,705.00,713.40,713.321020656136087484,28805,886,20547212.00,6985,24.25,15.45,7.25
10-April-2017,715.00,715.00,702.05,704.25,708.835586632696706525,107546,905,76232432.00,81864,76.12,12.95,-10.75
7-April-2017,718.75,718.80,709.05,711.55,714.298193411264612114,18820,716,13443092.00,6226,33.08,9.75,-7.20
6-April-2017,726.00,727.30,715.00,721.40,720.147157190635451505,16146,656,11627496.00,2339,14.49,12.30,-4.60
5-April-2017,733.00,737.95,723.00,726.55,729.118124290118448807,30815,891,22467775.00,9223,29.93,14.95,-6.45
3-April-2017,723.00,736.90,723.00,731.60,731.275302718757139593,30639,954,22405544.00,8192,26.74,13.90,8.60
31-March-2017,711.00,728.00,705.00,722.30,714.982475411498293169,59174,2001,42308373.00,19451,32.87,23.00,11.30
30-March-2017,722.25,724.75,712.40,716.20,721.324206708458768219,1052671,999,759317074.00,1035424,98.36,12.35,-6.05
29-March-2017,719.15,725.70,716.00,721.85,720.786184968434634348,21701,751,15641781.00,4554,20.99,9.70,2.70
28-March-2017,718.90,725.80,716.60,719.80,720.457081951681667456,21110,811,15208849.00,6110,28.94,9.20,0.90
27-March-2017,730.00,730.55,713.90,718.80,719.948705273964789535,26299,1241,18933931.00,6777,25.77,16.65,-11.20
24-March-2017,733.05,740.10,728.20,730.05,735.050856010091908451,27745,1068,20393986.00,8221,29.63,11.90,-3.00
23-March-2017,730.10,736.40,727.00,733.60,731.628254126509360806,36108,1386,26417633.00,9947,27.55,9.40,3.50
22-March-2017,746.00,746.15,725.00,727.80,731.042934804991557184,48562,1349,35500907.00,27406,56.44,21.15,-18.20
21-March-2017,762.00,767.00,742.00,746.35,751.009654601070609227,31384,1403,23569687.00,6872,21.90,25.00,-15.65
20-March-2017,763.00,768.95,757.00,761.10,761.456959749181612799,21689,981,16515240.00,5152,23.75,11.95,-1.90
17-March-2017,780.00,784.00,760.55,762.80,768.712228733632451240,43684,2257,33580425.00,15581,35.67,23.45,-17.20
16-March-2017,752.00,780.90,750.00,776.35,767.305495449364893212,60541,2074,46453442.00,19256,31.81,30.90,24.35
15-March-2017,747.00,760.00,738.00,752.00,751.336920930497423194,35121,1562,26387704.00,10334,29.42,22.00,5.00
14-March-2017,754.10,760.95,743.45,746.80,751.185340909090909090,17600,750,13220862.00,3591,20.40,17.50,-7.30
10-March-2017,762.95,762.95,748.45,751.20,755.559225979642817195,26821,1364,20264854.00,4768,17.78,14.50,-11.75
9-March-2017,745.20,757.00,743.00,752.60,750.695279317179725739,24721,982,18557938.00,6270,25.36,14.00,7.40
8-March-2017,753.50,756.75,744.00,745.85,747.811183961669398562,15862,862,11861781.00,2202,13.88,12.75,-7.65
7-March-2017,764.50,766.70,750.65,753.75,758.996648963075366717,31632,1171,24008582.00,7727,24.43,16.05,-10.75
6-March-2017,744.00,760.90,740.95,758.25,754.448347009438884409,84332,2203,63624138.00,22462,26.64,19.95,14.25
3-March-2017,732.00,747.00,730.30,744.05,738.599265329189036450,17695,687,13069514.00,3224,18.22,16.70,12.05
2-March-2017,747.00,750.00,730.00,732.00,737.573347771649013569,29551,1110,21796030.00,5866,19.85,20.00,-15.00
1-March-2017,736.95,747.85,735.00,741.40,741.331097112001963511,36669,1407,27183870.00,9832,26.81,12.85,4.45
28-February-2017,734.30,755.00,732.05,736.05,742.454237797999548770,79782,2597,59234484.00,9879,12.38,22.95,1.75
27-February-2017,743.00,745.00,728.00,730.35,733.528791535177278633,26935,1034,19757598.00,5030,18.67,17.00,-12.65
23-February-2017,745.00,753.95,738.40,742.10,745.378697823679631178,44249,1338,32982262.00,12615,28.51,15.55,-2.90
22-February-2017,750.00,759.00,737.00,741.20,748.152286148135650413,29635,1124,22171493.00,5881,19.84,22.00,-8.80
21-February-2017,749.00,757.25,746.50,750.20,750.681674649636331381,28185,979,21157963.00,5737,20.35,10.75,1.20
20-February-2017,754.00,761.10,745.40,749.05,752.105756858838666832,48186,1804,36240968.00,10692,22.19,15.70,-4.95
17-February-2017,713.00,756.00,712.00,751.05,749.595683379209219766,38873,1517,29139033.00,5472,14.08,44.00,38.05
16-February-2017,730.00,744.85,728.55,741.20,737.750524973751312434,26668,736,19674331.00,4477,16.79,16.30,11.20
15-February-2017,742.00,746.50,723.45,729.30,733.123951402950535146,34570,1370,25344095.00,8820,25.51,23.05,-12.70
14-February-2017,744.50,745.95,728.80,741.80,738.673974053481599152,37770,1412,27899716.00,3542,9.38,17.15,-2.70
13-February-2017,755.05,764.20,734.00,742.80,748.977810458929884510,46238,2223,34631236.00,10166,21.99,30.20,-12.25
10-February-2017,774.00,777.55,748.00,751.55,761.818997502927359169,70883,5797,54000016.00,23321,32.90,29.55,-22.45
9-February-2017,763.05,782.00,763.05,774.45,776.856821101840528784,129202,2995,100371455.00,26694,20.66,18.95,11.40
8-February-2017,748.10,764.00,748.10,760.05,756.347621241309992461,47756,1571,36120137.00,6714,14.06,15.90,11.95
7-February-2017,755.00,764.90,742.00,745.60,752.283113860887660688,89381,2484,67239817.00,22677,25.37,22.90,-9.40
6-February-2017,751.35,761.90,743.50,755.20,753.071088939122301036,76974,2679,57966894.00,6685,8.68,18.40,3.85
3-February-2017,757.00,767.45,746.05,749.10,754.693320875669923826,77061,2567,58157422.00,12637,16.40,21.40,-7.90
2-February-2017,728.00,774.70,728.00,755.40,758.510877831739435059,333982,10967,253328980.00,37509,11.23,46.70,27.40
1-February-2017,720.00,724.20,707.70,721.80,717.662770300178697312,60997,2768,43775276.00,9476,15.54,16.50,1.80
31-January-2017,727.50,735.00,704.10,708.10,720.074068095462785904,80534,3260,57990445.00,7442,9.24,30.90,-19.40
30-January-2017,718.00,749.50,717.10,726.55,735.351900656412266091,204140,6293,150114737.00,18457,9.04,32.40,8.55
27-January-2017,718.90,732.80,712.65,719.85,724.920707772669650084,130946,4224,94925467.00,18356,14.02,20.15,0.95
25-January-2017,707.00,719.55,705.30,712.75,712.795812172175505786,96088,3684,68491124.00,14137,14.71,14.25,5.75
24-January-2017,685.00,713.00,672.20,708.30,703.422162286991552363,350749,11012,246724620.00,51508,14.69,40.80,23.30
23-January-2017,675.70,682.00,664.00,672.30,674.443329672186549509,47344,1933,31930845.00,7008,14.80,18.00,-3.40
20-January-2017,686.00,692.75,668.00,672.30,679.765768123527872284,57315,1997,38960775.00,8742,15.25,24.75,-13.70
19-January-2017,680.00,698.70,679.90,685.70,691.314286747087498967,193648,5711,133871629.00,32477,16.77,18.80,5.70
18-January-2017,670.00,686.95,669.00,673.85,678.121938838027552645,57127,2247,38739072.00,10149,17.77,17.95,3.85
17-January-2017,675.95,680.00,666.00,670.30,670.274865664872832112,246957,3236,165529070.00,184435,74.68,14.00,-5.65
16-January-2017,671.90,683.70,662.35,675.05,675.234755759346226380,54086,2039,36520747.00,8074,14.93,21.35,3.15
13-January-2017,682.00,682.00,667.00,671.75,673.223221025712128914,129822,4006,87399185.00,18675,14.39,15.00,-10.25
12-January-2017,635.15,677.00,632.75,672.65,660.703051600671424603,165618,6178,109424318.00,24786,14.97,44.25,37.50
11-January-2017,633.00,639.00,629.00,634.25,633.378168593605818813,36846,1405,23337452.00,11095,30.11,10.00,1.25
10-January-2017,632.95,644.05,627.80,631.40,633.869007891327391935,50942,2156,32290555.00,7676,15.07,16.25,-1.55
9-January-2017,632.00,645.00,627.25,629.70,634.390837564435486996,25801,1947,16367918.00,5076,19.67,17.75,-2.30
6-January-2017,640.00,643.65,631.00,632.70,635.321477682387482811,26907,1336,17094595.00,6316,23.47,12.65,-7.30
5-January-2017,630.00,640.90,625.00,637.15,631.508097713410053784,33281,1164,21017221.00,3494,10.50,15.90,7.15
4-January-2017,627.00,638.50,625.00,627.45,629.914959016393442622,41968,1681,26436271.00,3833,9.13,13.50,0.45
3-January-2017,627.80,632.70,622.80,625.50,626.587937592676165302,31022,997,19438011.00,1929,6.22,9.90,-2.30
2-January-2017,627.25,633.00,620.80,629.75,626.911684616947774842,24605,748,15425162.00,4025,16.36,12.20,2.50
30-December-2016,619.00,632.20,613.45,627.85,622.134904230398236185,29028,1426,18059332.00,4463,15.37,18.75,8.85
29-December-2016,605.00,619.80,599.00,616.30,610.896571667255727275,31123,1244,19012934.00,4404,14.15,20.80,11.30
28-December-2016,618.50,625.75,603.00,605.65,613.216033239643162654,40915,1199,25089734.00,12714,31.07,22.75,-12.85
27-December-2016,601.25,620.70,596.00,618.50,606.902350628608870142,48838,1751,29639897.00,2931,6.00,24.70,17.25
26-December-2016,625.95,631.00,597.80,603.10,619.222694320115993191,79315,2654,49113648.00,7294,9.20,33.20,-22.85
23-December-2016,630.00,636.00,615.20,625.55,629.394421101774042950,85680,2021,53926514.00,8683,10.13,20.80,-4.45
22-December-2016,636.00,637.00,621.15,627.45,631.614541878582074645,65081,1664,41106106.00,5559,8.54,15.85,-8.55
21-December-2016,633.45,639.90,630.00,631.55,633.567748441510817748,10908,443,6910957.00,1477,13.54,9.90,-1.90
20-December-2016,645.00,645.00,627.55,629.95,633.491701066391468868,23256,1028,14732483.00,5823,25.04,17.45,-15.05
19-December-2016,648.00,652.00,641.00,645.10,646.202827100103994145,25963,1219,16777364.00,3701,14.25,11.00,-2.90
16-December-2016,635.00,669.65,635.00,649.05,657.525294914087804732,133683,4144,87899954.00,11200,8.38,34.65,14.05
15-December-2016,620.00,634.50,618.00,630.85,626.994921527983417234,67540,1886,42347237.00,7397,10.95,16.50,10.85
14-December-2016,632.80,637.95,617.70,619.70,626.245583268381397765,30792,1086,19283354.00,3162,10.27,20.25,-13.10
13-December-2016,631.00,638.35,626.60,629.35,632.504247260711669446,64159,1753,40580840.00,5724,8.92,11.75,-1.65
12-December-2016,640.10,645.90,621.30,626.15,631.227576919937974373,24506,1163,15468863.00,4406,17.98,24.60,-13.95
9-December-2016,645.55,650.00,634.60,640.25,641.021929824561403508,23712,1036,15199912.00,1703,7.18,15.40,-5.30
8-December-2016,644.55,653.45,638.25,643.70,644.120344937719578409,31310,1344,20167408.00,3651,11.66,15.20,-0.85
7-December-2016,642.00,647.35,628.55,635.80,636.712820362956252374,34219,1227,21787676.00,3305,9.66,18.80,-6.20
6-December-2016,639.95,649.00,638.20,639.50,642.458792036138531035,29885,1089,19199881.00,5116,17.12,10.80,-0.45
5-December-2016,628.70,641.60,628.50,636.70,635.348429388262877102,41799,1242,26556929.00,2573,6.16,13.10,8.00
2-December-2016,659.80,662.00,624.75,628.70,637.905059997323539470,67253,2686,42901029.00,8704,12.94,37.25,-31.10
1-December-2016,658.00,673.40,654.50,665.80,664.622401922577292803,61584,2066,40930106.00,4500,7.31,18.90,7.80
30-November-2016,661.90,663.85,652.75,658.20,656.260833295756865220,88708,1702,58215586.00,42723,48.16,11.10,-3.70
29-November-2016,661.00,667.00,646.00,650.65,655.339938705857769729,28714,1220,18817431.00,4845,16.87,21.00,-10.35
28-November-2016,635.00,665.05,630.00,661.35,648.148607432378200497,99672,2721,64602268.00,32025,32.13,35.05,26.35
25-November-2016,638.00,650.10,636.35,640.25,642.406019867397737961,43589,1525,28001836.00,12352,28.34,13.75,2.25
24-November-2016,632.00,642.95,628.05,634.40,635.039197728729737155,43676,1385,27735972.00,8940,20.47,14.90,2.40
23-November-2016,631.85,643.50,628.60,635.80,636.193527737451560910,87481,2299,55654846.00,22911,26.19,14.90,3.95
22-November-2016,607.60,632.50,603.35,628.05,620.772486685784514543,61025,2053,37882641.00,12913,21.16,29.15,20.45
21-November-2016,607.55,610.50,593.85,598.85,600.123773332776548210,23947,950,14371164.00,6697,27.97,16.65,-8.70
18-November-2016,605.00,614.00,599.65,610.00,605.649577219350878235,50499,1387,30584698.00,10420,20.63,14.35,5.00
17-November-2016,604.60,619.95,600.00,602.80,608.652819820239370372,21473,756,13069602.00,2552,11.88,19.95,-1.80
16-November-2016,605.00,624.20,598.00,605.20,609.340657824724592554,50743,1739,30919773.00,3731,7.35,26.20,0.20
15-November-2016,622.20,626.05,595.20,604.30,610.480551169800488014,125406,3234,76557924.00,18057,14.40,30.85,-17.90
11-November-2016,637.00,637.00,613.25,624.65,628.016010241324835212,183570,2890,115284899.00,73460,40.02,23.75,-12.35
10-November-2016,611.30,643.90,611.00,636.80,632.604740383085834058,106869,2482,67605836.00,43902,41.08,32.90,25.50
9-November-2016,561.65,611.05,542.85,605.10,583.928600621725722353,161486,5619,94296294.00,20185,12.50,68.20,43.45
8-November-2016,607.30,617.00,606.00,611.15,611.104230365536439556,65739,1771,40173381.00,9422,14.33,11.00,3.85
7-November-2016,630.00,635.00,600.65,607.05,621.324547941549342763,59948,1562,37247164.00,6038,10.07,34.35,-22.95
4-November-2016,617.70,638.00,608.00,620.45,617.071505069752562693,143794,3482,88731180.00,8796,6.12,30.00,2.75
3-November-2016,621.05,630.00,605.95,608.85,620.635170217976977712,163320,3457,101362136.00,7490,4.59,24.05,-12.20
2-November-2016,639.00,639.80,623.70,625.70,631.045795550079256592,155823,3373,98331449.00,6121,3.93,16.10,-13.30
1-November-2016,635.00,656.95,635.00,644.20,648.696844428340854441,60718,1494,39387575.00,9041,14.89,21.95,9.20
30-October-2016,634.95,638.00,630.00,633.10,635.070200347057895567,25356,656,16102840.00,3287,12.96,8.00,-1.85
28-October-2016,650.00,650.00,631.00,634.20,638.480356576582925196,56762,1527,36241422.00,7220,12.72,19.00,-15.80
27-October-2016,601.00,633.95,601.00,625.75,624.390984606527490301,145906,3758,91102391.00,39095,26.79,32.95,24.75
26-October-2016,650.05,656.00,621.00,636.45,645.841195797216833559,89179,2473,57595472.00,10477,11.75,35.00,-13.60
25-October-2016,648.55,658.65,642.75,653.95,652.913117655840139898,140673,3607,91847247.00,23439,16.66,15.90,5.40
24-October-2016,685.00,687.45,664.00,669.05,676.073042843740227249,95930,3119,64855687.00,13368,13.94,23.45,-15.95
21-October-2016,649.95,683.30,639.05,678.95,667.485512121563623709,172420,4703,115087852.00,23485,13.62,44.25,29.00
20-October-2016,649.45,656.80,638.00,641.25,647.245172190244189929,50903,1459,32946721.00,5778,11.35,18.80,-8.20
19-October-2016,638.50,654.85,638.50,646.45,649.162633731025597938,71412,1929,46358002.00,6199,8.68,16.35,7.95
18-October-2016,641.00,647.00,634.85,638.25,640.745390840076749812,83909,2001,53764305.00,14472,17.25,12.15,-2.75
17-October-2016,650.60,666.00,632.30,642.90,654.222636091586855867,173431,3786,113462486.00,11152,6.43,33.70,-7.70
14-October-2016,652.00,665.00,644.00,652.25,654.460960390060611482,134133,2951,87784812.00,24056,17.93,21.00,0.25
13-October-2016,645.00,653.00,633.55,650.80,646.145722876803447994,257077,4750,166109204.00,24379,9.48,19.45,5.80
10-October-2016,610.00,649.50,610.00,647.10,640.219688137687698674,1230030,8065,787489423.00,884460,71.91,39.50,37.10
7-October-2016,613.00,623.65,602.55,611.30,612.338460499434379590,118454,2301,72533940.00,15480,13.07,21.10,-1.70
6-October-2016,608.50,619.00,600.25,610.25,609.395403304178814382,205800,4088,125413574.00,14174,6.89,18.75,1.75
5-October-2016,580.00,626.50,580.00,611.60,609.794620587125764229,628247,12033,383101641.00,100213,15.95,46.50,31.60
4-October-2016,565.00,583.60,565.00,575.65,575.591671759057180270,171825,3057,98901039.00,36799,21.42,18.60,10.65
3-October-2016,565.00,582.75,555.50,565.80,568.345204742527217333,375496,4838,213411351.00,233612,62.21,27.25,0.80
30-September-2016,516.40,570.55,514.00,565.50,550.367852578103512433,309045,7531,170088433.00,53663,17.36,56.55,49.10
29-September-2016,545.90,549.00,511.35,514.15,536.343491711686752551,129942,2521,69693546.00,27159,20.90,37.65,-31.75
28-September-2016,524.75,545.00,522.30,543.05,530.882136031044268973,103594,2380,54996204.00,10924,10.55,22.70,18.30
27-September-2016,527.50,530.10,523.20,524.35,525.288205651801594097,60724,1075,31897601.00,32806,54.02,6.90,-3.15
26-September-2016,530.00,538.00,520.00,524.00,529.256000623441396508,25664,652,13582826.00,7079,27.58,18.00,-6.00
23-September-2016,533.95,541.00,530.05,532.10,536.791845386533665835,40100,825,21525353.00,13074,32.60,10.95,-1.85
22-September-2016,532.35,544.80,530.40,533.65,538.142921240285233555,124810,2566,67165618.00,28313,22.68,14.40,1.30
21-September-2016,527.35,533.40,523.00,525.25,528.099892942435971341,72858,1709,38476302.00,27894,38.29,10.40,-2.10
20-September-2016,522.80,533.00,518.90,526.85,527.166139221466819084,166210,4668,87620284.00,77668,46.73,14.10,4.05
19-September-2016,500.00,527.00,500.00,522.05,520.265098111420905886,152072,5823,79117754.00,47484,31.22,27.00,22.05
16-September-2016,519.50,519.50,497.00,499.20,506.638406575796994890,53043,1216,26873621.00,7618,14.36,22.50,-20.30
15-September-2016,501.50,506.25,497.70,501.90,502.704185269314117124,38301,902,19254073.00,2253,5.88,8.55,0.40
14-September-2016,495.05,507.30,493.00,506.05,498.423401514164531492,69081,1382,34431587.00,6796,9.84,14.30,11.00
12-September-2016,499.10,510.65,490.20,494.50,499.095484938145050439,85846,1753,42845351.00,6671,7.77,20.45,-4.60
9-September-2016,520.85,525.70,509.75,512.15,520.250339715042985725,74327,1614,38668647.00,6307,8.49,15.95,-8.70
8-September-2016,519.50,531.10,517.95,523.90,526.029149270310644654,78321,1695,41199129.00,17674,22.57,13.15,4.40
7-September-2016,522.00,525.80,516.20,519.35,522.110868939425093555,48634,1198,25392340.00,8098,16.65,9.60,-2.65
6-September-2016,518.15,524.00,516.15,518.60,518.902873850598660999,143988,2406,74715787.00,54679,37.97,7.85,0.45
2-September-2016,509.10,524.05,508.60,516.70,515.115494290954268473,169030,3811,87069972.00,21459,12.70,15.45,7.60
1-September-2016,526.20,535.20,504.40,511.10,516.057278885509034306,224533,4777,115871889.00,22505,10.02,30.80,-15.10
31-August-2016,525.85,536.00,522.25,525.70,529.553893864456623446,187025,2199,99039817.00,91657,49.01,13.75,-0.15
30-August-2016,528.85,531.00,522.00,524.60,525.815901752767527675,34688,980,18239502.00,7433,21.43,9.00,-4.25
29-August-2016,522.00,535.20,516.25,525.90,528.500211908486356946,129773,2646,68585058.00,17493,13.48,18.95,3.90
26-August-2016,503.05,529.10,503.05,524.60,521.068277396645430854,367618,5840,191554078.00,131124,35.67,26.05,21.55
25-August-2016,504.90,510.40,501.00,502.15,505.418135531056503635,46351,1070,23426636.00,12116,26.14,9.40,-2.75
24-August-2016,504.40,509.40,501.00,504.05,504.696209026128266033,52625,1375,26559638.00,9599,18.24,8.40,-0.35
23-August-2016,500.00,505.70,494.10,498.60,499.971170262300170727,51544,1209,25770514.00,12906,25.04,11.60,-1.40
22-August-2016,505.00,514.00,497.30,499.55,506.702135023211962813,83793,1991,42458092.00,19927,23.78,16.70,-5.45
19-August-2016,494.20,508.70,491.00,504.85,502.650191301631920043,102456,2484,51499528.00,21782,21.26,17.70,10.65
